title,label,processed_title,high_priority_flag
 공개채용  에어퍼스트  엔지니어 모집,1,공개 채용 에어 퍼스트 엔지니어 모집,0
    년 제 차 및 제 차 직원 채용,1,직원 채용,0
제 차 기간제 직원 채용,1,기간제 직원 채용,0
지방임기제공무원 임용시험 재공고,1,지방 임기 공무원 임용 시험 공고,0
신규직원 정규직 및 계약직 채용공고,1,신규 직원 정규직 계약직 채용 공고,0
    년도 신입직원 채용,1,신입 직원 채용,0
    년 제 차 직원 채용,1,직원 채용,0
및 계약직 채용,1,계약직 채용,0
하반기 신입사원 모집,1,신입사원 모집,0
    년 상반기 신입사원 공개채용,1,신입사원 공개 채용,0
    년도 상반기 장학생 선발 공고 안내,0,장학생 선발 공고 안내,0
    년도 채용 설명회,1,채용 설명회,0
시험감독 보조요원 모집,0,시험 감독 보조 요원 모집,0
세종인재평생교육진흥원     년 상반기 학자금 대출이자 홍보,0,세종 인재 평생 교육 진흥원 학자금 대출 이자 홍보,0
       건축학부 중간고사 시험감독 모집,0,건축 학부 중간고사 시험 감독 모집,0
건축도시대학,1,건축 도시 대학,0
 채용  및 육아휴직 대체 모집,1,채용 육아휴직 대체 모집,0
   월     취업 진로  온라인 집중 컨설팅 안내  ,1,취업 진로 온라인 집중 컨설팅 안내,1
    학년도 대상 심리검사,0,대상 심리 검사,0
영업  신규 직원 채용,1,영업 신규 직원 채용,0
 공개채용  연구직 및 기간제 채용,1,공개 채용 연구직 기간제 채용,0
   년 상반기 채용,1,채용,0
센터 운영 및 지원 직원 채용,1,센터 운영 지원 직원 채용,0
 공개채용      년 상반기 소속 채용,1,공개 채용 소속 채용,0
 공개채용      년 상반기 기간제 근로자 채용,1,공개 채용 기간제 근로자 채용,0
 도서관  콘텐츠 박람회,1,도서관 콘텐츠 박람회,0
,1,,0
위한 심리검사 대상 ,0,심리 검사 대상,0
 서울 취업진로지원센터  국민취업지원제도     년  월 현장접수 안내  매주 화요일   q동    호 ,1,서울 취업 진로 지원 센터 국민 취업 지원 제도 현장 안내 화요일 q동,1
 월 장비 활용 및 안전 교육 안내,0,장비 활용 안전 교육 안내,0
 공개채용   에코마케팅  채용,1,공개 채용 에코 마케팅 채용,0
사원 채용,1,사원 채용,0
 공개채용   에코마케팅  글로벌 퍼포먼스 restart 채용,1,공개 채용 에코 마케팅 글로벌 퍼포먼스 restart 채용,0
 공개채용  계약직 채용,1,공개 채용 계약직 채용,0
대학원 교학팀 내국인 단기 근로학생,0,대학원 교학 팀 내국인 단기 근로 학생,0
홍문관 로비층 ,1,홍문관 로비,0
     스타벅스 청년인재   기 모집 안내,1,스타벅스 청년 인재 모집 안내,0
      학기 중소기업 취업연계 신규장학생 신청 연장 마감 ,1,중소기업 취업 연계 신규 장학생 신청,1
     international summer school 본교생 참가 안내,1,international summer school 본교생 참가 안내,0
 교육       상반기 현장실습 참여자 모집,1,교육 현장실습 참여자 모집,1
 교육  서울시 교육생 모집,1,교육 서울시 교육 모집,0
support 채용,1,support 채용,0
 서울지방병무청  각 군 현역병 모집일정     년 안내,0,서울지방병무청 현역병 모집 일정 안내,0
sales assistant 채용,1,sale assistant 채용,0
연구직 신규채용,1,연구직 신규 채용,0
채용,1,채용,0
채용공고 가능 ,1,채용 공고,0
  소속 채용,1,소속 채용,0
인턴 채용,1,인턴 채용,1
글로벌 마케팅 체험형 인턴 채용,1,글로벌 마케팅 체험 인턴 채용,1
영업지원 채용,1,영업 지원 채용,0
특별 채용 모집,1,채용 모집,0
     인재 장학생 선발 공고 안내,0,인재 장학생 선발 공고 안내,0
    년 장학금 연장 ,0,장학금,0
 세종캠퍼스      학년도  학기 사이버강좌 중간고사 시험감독 보조요원 모집공고,0,세종 캠퍼스 사이버 강좌 중간고사 시험 감독 보조 요원 모집 공고,0
isic 국제학생증 발급비 무료 지원 행사,0,isic 국제 학생증 발급 무료 지원 행사,0
해외 영업지원 채용,1,해외 영업 지원 채용,0
구입,0,구입,0
 대학혁신지원사업      학년도 편입생 온라인 및,0,대학 혁신 지원 사업 편입 온라인,0
채용 공고,1,채용 공고,0
제 회 직원 채용 공고,1,직원 채용 공고,0
신입직원 공채,1,신입 직원 공채,0
       사이버강좌 중간고사 시험감독 보조요원 모집,0,사이버 강좌 중간고사 시험 감독 보조 요원 모집,0
온라인 실시간 교육 ,0,온라인 실시간 교육,0
 교수학습지원센터 서울         학기 대학생에게 필요한 글쓰기 워크숍 참여,1,교수 학습 지원 센터 서울 대학생 필요 글쓰기 워크숍 참여,1
창업동아리 모집,1,창업 동아리 모집,0
영업지원 모집 공고,1,영업 지원 모집 공고,0
    년 상반기 일반직 채용,1,일반직 채용,0
채용,1,채용,0
채용공고,1,채용 공고,0
신규 직원 채용,1,신규 직원 채용,0
    년 하반기 일반직 신입사원 모집,1,일반직 신입사원 모집,0
서포터즈 모집 공고,1,서포터즈 모집 공고,1
 서울 취업진로지원센터      년  월 취업 진로     집중컨설팅 예약시간 안내  ,1,서울 취업 진로 지원 센터 취업 진로 집중 컨설팅 예약 시간 안내,1
 조교채용  조형대학 디자인컨버전스학부 실습조교 모집 안내,0,조교 채용 조형 대학 실습 조교 모집 안내,1
 마감   서울캠퍼스         시험감독 보조요원 모집공고,0,서울 캠퍼스 시험 감독 보조 요원 모집 공고,0
 서울캠퍼스  기초과학과       학기 대학물리 시험감독 보조요원 모집,0,서울 캠퍼스 기초 과학 대학 물리 시험 감독 보조 요원 모집,0
    년도 상반기 학자금 대출 이자 지원 신청 안내,0,학자금 대출 이자 지원 신청 안내,0
계약직원 채용 공고,1,계약직원 채용 공고,0
 공개채용  기간제 채용,1,공개 채용 기간제 채용,0
기간제 채용 공고,1,기간제 채용 공고,0
분야 채용 공고,1,분야 채용 공고,0
      년도 장학생 선발계획 공고 안내,0,장학생 선발 계획 공고 안내,0
경력 임용,0,경력 임용,0
채용,1,채용,0
 공개채용      년 제 회 직원 채용공고,1,공개 채용 직원 채용 공고,0
 공개채용      년 제 회 여주시 지방임기제공무원 임용시험,1,공개 채용 여주시 지방 임기 공무원 임용 시험,0
공무직 및 기간제 근로자 채용,1,공무직 기간제 근로자 채용,0
 공개채용      년 제 회 통영시 임기제공무원 임용시험 홍보,1,공개 채용 통영시 임기 공무원 임용 시험 홍보,0
담당자 채용 채용공고,1,담당자 채용 채용 공고,0
 설명회      년 상반기 찾아가는 해외취업 설명회 참여자,1,설명회 해외 취업 설명회 참여자,1
 공개채용  assistant 채용,1,공개 채용 assistant 채용,0
 공개채용  글로벌 admin 채용,1,공개 채용 글로벌 admin 채용,0
,1,,0
경력직 채용공고,1,경력직 채용 공고,0
채용,1,채용,0
 공개채용      년 제 차 정기채용 홍보,1,공개 채용 정기 채용 홍보,0
신규직원 채용,1,신규 직원 채용,0
 인턴채용  및 취업 인턴 채용 및,1,인턴 채용 취업 인턴 채용,1
분야 공고,1,분야 공고,0
 공개채용      년 kt 분야 채용,1,공개 채용 kt 분야 채용,0
 공개채용   한국장애인개발원  기업체 장애인 채용    년  월  차 ,1,공개 채용 한국장애인개발원 기업체 장애인 채용,0
    년 상반기 신입사원 공개채용,1,신입사원 공개 채용,0
  년 모집,1,모집,0
 공개채용      년 제 차 신규직원 채용,1,공개 채용 신규 직원 채용,0
 인턴채용  bmw      상반기 bmw 인턴 채용,1,인턴 채용 bmw bmw 인턴 채용,1
 인턴채용  청년인턴 채용,1,인턴 채용 청년 인턴 채용,1
 인턴채용  대체 인력 채용,1,인턴 채용 대체 인력 채용,1
채용공고,1,채용 공고,0
개발 분야 체험형 인턴 모집,1,개발 분야 체험 인턴 모집,1
인턴 사원,1,인턴 사원,1
 중앙도서관      년 db 포함 ,1,중앙도서관 db 포함,0
    년 세종 기자단  기 모집,1,세종 기자단 모집,0
홍역 예방 안내,0,홍역 예방 안내,0
상반기 은평구민 장학생 선발 공고 안내,0,은평구 장학생 선발 공고 안내,0
     선발 공고 안내,0,선발 공고 안내,0
 대학혁신지원사업      학년도  학기 중국어 튜터링 프로그램 추가,1,대학 혁신 지원 사업 중국어 튜터링 프로그램 추가,1
    년 상반기 익산시 대학 원 생 학자금 이자지원 사업 안내,0,익산시 대학 학자금 이자지원 사업 안내,0
      학기  communication up 특강 참가자 모집,1,communication up 특강 참가자 모집,0
 상담회  채용상담회   홍문관 로비층 ,1,상담회 채용 상담회 홍문관 로비,0
 취업진로지원센터       상반기 직무적성검사 특강 안내,1,취업 진로 지원 센터 직무 적성 검사 특강 안내,1
    학년도 제 학기 초빙  월,0,초빙,0
학습튜터링 추가모집 안내,1,학습 튜터링 추가 모집 안내,0
    학년도  학기 세종캠퍼스 신입생 및 편입생 학생증 교부 안내,0,세종 캠퍼스 신입생 편입 학생증 교부 안내,0
    년도 상반기 정규직 신입직원 채용,1,정규직 신입 직원 채용,0
sales specialist 채용 공고,1,sale specialist 채용 공고,0
채용,1,채용,0
신입사원 채용공고,1,신입사원 채용 공고,0
상반기 공채,1,공채,0
마케팅 인턴 채용,1,마케팅 인턴 채용,1
바이오헬스 혁신융합대학사업단  서포터즈  기 모집,1,바이오 헬스 혁신 융합 대학 사업단 서포터즈 모집,1
    년도 재단법인 논산시장학회 장학생 선발 공고 안내,0,재단법인 논산시 장학회 장학생 선발 공고 안내,1
대학혁신지원사업       여름 한국 대학생 프로그램 참여 학생 연장 ,1,대학 혁신 지원 사업 여름 한국 대학생 프로그램 참여 학생,1
채용공고,1,채용 공고,0
응시료 제공 안내,1,응시료 제공 안내,0
    년 상반기 신입 추가 채용,1,신입 추가 채용,0
 대학교육혁신사업단   research 프로그램 모집 논문,0,대학 교육 혁신 사업단 research 프로그램 모집 논문,1
정규직 근로자 채용,1,정규직 근로자 채용,0
계약직 직원 채용,1,계약직 직원 채용,0
 봉사        학기 교내  차 헌혈행사 안내 b동 앞 주차장 ,0,봉사 교내 헌혈 행사 안내 b동 주차장,0
채용,1,채용,0
admin 채용 공고,1,admin 채용 공고,0
    학년도 전과 전형 안내,0,전과 전형 안내,0
채용,1,채용,0
 학기  방과후학교  사회봉사 신청 안내 서울캠퍼스 ,1,방과후학교 사회봉사 신청 안내 서울 캠퍼스,0
 시간 인정        학기 온라인 성희롱 성폭력 예방교육,0,시간 인정 온라인 성희롱 성폭력 예방 교육,0
      학기 장학금,1,장학금,0
    년 신규장학생 신청 안내,0,신규 장학생 신청 안내,0
 설명회 ,1,설명회,0
대 세종캠퍼스   빅데이터 개발자양성과정     무료 모집,1,세종 캠퍼스 빅데이터 개발자 양성 과정 무료 모집,0
    년도 장비 운영 및 위한 보조 인력 모집 공고,0,장비 운영 보조 인력 모집 공고,0
    년 제 기 대학생 장학생 선발 공고 안내,0,대학생 장학생 선발 공고 안내,0
 서울캠퍼스      학년도  학기 폐강 강좌 안내,0,서울 캠퍼스 폐강 강좌 안내,0
위한 경험 교수 아카데미 사업단,1,경험 교수 아카데미 사업단,1
국제언어교육원 행정실 담당 ,0,국제 언어 교육원 행정실 담당,0
    년 선발계획 공고 안내,0,선발 계획 공고 안내,0
 세종캠퍼스      학년도  학기 안내,0,세종 캠퍼스 안내,0
    학년도 신입생,0,신입생,0
      학기 외국인 유학생 대상 안내,0,외국인 유학생 대상 안내,0
    학년도  학기 외국어시험 일시 및 장소 안내,1,외국어 시험 일시 장소 안내,0
 rotc      학년도   기    기 학군사관후보생 모집,1,rotc 학군 사관후보생 모집,0
 rotc      학년도 학군사관후보생 안내,1,rotc 학군 사관후보생 안내,0
제출 안내,0,제출 안내,0
 rotc      년 학군사관 개최 안내,1,rotc 학군사관 개최 안내,0
    년도 상반기 장학생 선발공고 안내,0,장학생 선발 공고 안내,0
 설명회  채용설명회    ,1,설명회 채용 설명회,0
        학기 미래인재센터 학생 선발계획 공고  ,1,미래 인재 센터 학생 선발 계획 공고,0
위한 심리검사 대상 ,0,심리 검사 대상,0
      학기 외국인 유학생 도우미 프로그램 시행,1,외국인 유학생 도우미 프로그램 시행,1
채용 공고,1,채용 공고,0
    학년도  학기 사이버강좌 중간고사 시행 안내,0,사이버 강좌 중간고사 시행 안내,0
        학기 미래인재센터 학생 선발계획 공고  ,1,미래 인재 센터 학생 선발 계획 공고,0
모집합니다,1,모집,0
 공개채용      년 기간제 채용,1,공개 채용 기간제 채용,0
 공개채용   에코마케팅  담당자 restart 신입 경력 채용,1,공개 채용 에코 마케팅 담당자 restart 신입 경력 채용,0
상반기 공채,1,공채,0
      학기 신청안내,1,신청 안내,0
 학기 안내,1,안내,0
 상담회  현직자     상담 및 온라인 채용상담회,1,상담회 현직자 상담 온라인 채용 상담회,0
